Scientific_Name,Common_Name,Date,Year,Month,Day,Time,Country,Country_State_County,State,County,Locality,Latitude,Longitude,Parent_Species,target_H5_HPAI
Tringa flavipes,Lesser Yellowlegs,23/09/2013,2013,9,23,0,Ireland,IE-C-GY,Connaught,Galway,Murlach,53.4248,-10.0765,Tringa flavipes,0
Tringa flavipes,Lesser Yellowlegs,23/09/2013,2013,9,23,0,Ireland,IE-C-GY,Connaught,Galway,Murlach,53.4248,-10.0765,Tringa flavipes,0
Tringa flavipes,Lesser Yellowlegs,23/09/2013,2013,9,23,0,Ireland,IE-C-GY,Connaught,Galway,Murlach,53.4248,-10.0765,Tringa flavipes,0
Tringa flavipes,Lesser Yellowlegs,23/09/2013,2013,9,23,0,Ireland,IE-C-GY,Connaught,Galway,Murlach,53.4248,-10.0765,Tringa flavipes,0
Calidris alpina,Dunlin,23/09/2013,2013,9,23,0,Ireland,IE-C-GY,Connaught,Galway,Murlach,53.4248,-10.0765,Calidris alpina,0
Calidris alpina,Dunlin,23/09/2013,2013,9,23,0,Ireland,IE-C-GY,Connaught,Galway,Murlach,53.4248,-10.0765,Calidris alpina,0
Calidris alpina,Dunlin,23/09/2013,2013,9,23,0,Ireland,IE-C-GY,Connaught,Galway,Murlach,53.4248,-10.0765,Calidris alpina,0
Calidris alpina,Dunlin,23/09/2013,2013,9,23,0,Ireland,IE-C-GY,Connaught,Galway,Murlach,53.4248,-10.0765,Calidris alpina,0
Falco peregrinus [peregrinus Group],Peregrine Falcon (Eurasian),23/09/2013,2013,9,23,0,Ireland,IE-C-GY,Connaught,Galway,Murlach,53.4248,-10.0765,Falco peregrinus,0
Falco peregrinus [peregrinus Group],Peregrine Falcon (Eurasian),23/09/2013,2013,9,23,0,Ireland,IE-C-GY,Connaught,Galway,Murlach,53.4248,-10.0765,Falco peregrinus,0
Lanius senator senator,Woodchat Shrike (Western),26/10/2013,2013,10,26,0,Ireland,IE-C-GY,Connaught,Galway,Inishbofin Island,53.6212,-10.2044,Lanius senator,0
Lanius senator senator,Woodchat Shrike (Western),26/10/2013,2013,10,26,0,Ireland,IE-C-GY,Connaught,Galway,Inishbofin Island,53.6212,-10.2044,Lanius senator,0
Lanius senator senator,Woodchat Shrike (Western),26/10/2013,2013,10,26,0,Ireland,IE-C-GY,Connaught,Galway,Inishbofin Island,53.6212,-10.2044,Lanius senator,0
Lanius senator senator,Woodchat Shrike (Western),26/10/2013,2013,10,26,0,Ireland,IE-C-GY,Connaught,Galway,Inishbofin Island,53.6212,-10.2044,Lanius senator,0
Ficedula hypoleuca,European Pied Flycatcher,29/09/2013,2013,9,29,0,Ireland,IE-C-GY,Connaught,Galway,Inishmore (Inis Mór),53.1291,-9.7507,Ficedula hypoleuca,0
Ficedula hypoleuca,European Pied Flycatcher,29/09/2013,2013,9,29,0,Ireland,IE-C-GY,Connaught,Galway,Inishmore (Inis Mór),53.1291,-9.7507,Ficedula hypoleuca,0
Ficedula hypoleuca,European Pied Flycatcher,29/09/2013,2013,9,29,0,Ireland,IE-C-GY,Connaught,Galway,Inishmore (Inis Mór),53.1291,-9.7507,Ficedula hypoleuca,0
Calidris ferruginea,Curlew Sandpiper,28/09/2013,2013,9,28,0,Ireland,IE-C-GY,Connaught,Galway,Inishmore (Inis Mór),53.1291,-9.7507,Calidris ferruginea,0
Calidris ferruginea,Curlew Sandpiper,28/09/2013,2013,9,28,0,Ireland,IE-C-GY,Connaught,Galway,Inishmore (Inis Mór),53.1291,-9.7507,Calidris ferruginea,0
Calidris ferruginea,Curlew Sandpiper,28/09/2013,2013,9,28,0,Ireland,IE-C-GY,Connaught,Galway,Inishmore (Inis Mór),53.1291,-9.7507,Calidris ferruginea,0
Calidris ferruginea,Curlew Sandpiper,28/09/2013,2013,9,28,0,Ireland,IE-C-GY,Connaught,Galway,Inishmore (Inis Mór),53.1291,-9.7507,Calidris ferruginea,0
Calidris ferruginea,Curlew Sandpiper,28/09/2013,2013,9,28,0,Ireland,IE-C-GY,Connaught,Galway,Inishmore (Inis Mór),53.1291,-9.7507,Calidris ferruginea,0
Motacilla flava,Western Yellow Wagtail,02/10/2013,2013,10,2,0,Ireland,IE-C-GY,Connaught,Galway,Renvyle House Hotel & Ardnagreevagh,53.6083,-10.009,Motacilla flava,0
Motacilla flava,Western Yellow Wagtail,02/10/2013,2013,10,2,0,Ireland,IE-C-GY,Connaught,Galway,Renvyle House Hotel & Ardnagreevagh,53.6083,-10.009,Motacilla flava,0
Motacilla flava,Western Yellow Wagtail,02/10/2013,2013,10,2,0,Ireland,IE-C-GY,Connaught,Galway,Renvyle House Hotel & Ardnagreevagh,53.6083,-10.009,Motacilla flava,0
Motacilla flava,Western Yellow Wagtail,02/10/2013,2013,10,2,0,Ireland,IE-C-GY,Connaught,Galway,Renvyle House Hotel & Ardnagreevagh,53.6083,-10.009,Motacilla flava,0
Anthus rubescens [rubescens Group],American Pipit (rubescens Group),05/10/2013,2013,10,5,0,Ireland,IE-C-GY,Connaught,Galway,Eoghanacht,53.1451,-9.7784,Anthus rubescens,0
Anthus rubescens [rubescens Group],American Pipit (rubescens Group),05/10/2013,2013,10,5,0,Ireland,IE-C-GY,Connaught,Galway,Eoghanacht,53.1451,-9.7784,Anthus rubescens,0
Anthus rubescens [rubescens Group],American Pipit (rubescens Group),05/10/2013,2013,10,5,0,Ireland,IE-C-GY,Connaught,Galway,Eoghanacht,53.1451,-9.7784,Anthus rubescens,0
Anthus rubescens [rubescens Group],American Pipit (rubescens Group),05/10/2013,2013,10,5,0,Ireland,IE-C-GY,Connaught,Galway,Eoghanacht,53.1451,-9.7784,Anthus rubescens,0
Anthus rubescens [rubescens Group],American Pipit (rubescens Group),05/10/2013,2013,10,5,0,Ireland,IE-C-GY,Connaught,Galway,Eoghanacht,53.1451,-9.7784,Anthus rubescens,0
Anthus rubescens [rubescens Group],American Pipit (rubescens Group),05/10/2013,2013,10,5,0,Ireland,IE-C-GY,Connaught,Galway,Eoghanacht,53.1451,-9.7784,Anthus rubescens,0
Plectrophenax nivalis,Snow Bunting,22/10/2013,2013,10,22,0,Ireland,IE-C-GY,Connaught,Galway,Mannin Beg,53.4517,-10.1123,Plectrophenax nivalis,0
Plectrophenax nivalis,Snow Bunting,22/10/2013,2013,10,22,0,Ireland,IE-C-GY,Connaught,Galway,Mannin Beg,53.4517,-10.1123,Plectrophenax nivalis,0
Phylloscopus collybita tristis,Common Chiffchaff (Siberian),29/10/2013,2013,10,29,0,Ireland,IE-C-GY,Connaught,Galway,Bunowen,53.4155,-10.1202,Phylloscopus collybita,0
Phylloscopus collybita tristis,Common Chiffchaff (Siberian),29/10/2013,2013,10,29,0,Ireland,IE-C-GY,Connaught,Galway,Bunowen,53.4155,-10.1202,Phylloscopus collybita,0
Ficedula hypoleuca,European Pied Flycatcher,29/10/2013,2013,10,29,0,Ireland,IE-C-GY,Connaught,Galway,Bunowen,53.4155,-10.1202,Ficedula hypoleuca,0
Muscicapa striata [striata Group],Spotted Flycatcher (Spotted),29/10/2013,2013,10,29,0,Ireland,IE-C-GY,Connaught,Galway,Bunowen,53.4155,-10.1202,Muscicapa striata,0
Muscicapa striata [striata Group],Spotted Flycatcher (Spotted),29/10/2013,2013,10,29,0,Ireland,IE-C-GY,Connaught,Galway,Bunowen,53.4155,-10.1202,Muscicapa striata,0
Muscicapa striata [striata Group],Spotted Flycatcher (Spotted),29/10/2013,2013,10,29,0,Ireland,IE-C-GY,Connaught,Galway,Bunowen,53.4155,-10.1202,Muscicapa striata,0
Sylvia curruca curruca/blythi,Lesser Whitethroat (curruca/blythi),01/11/2013,2013,11,1,0,Ireland,IE-C-GY,Connaught,Galway,Keerhaun South,53.4295,-10.1302,Sylvia curruca,0
Sylvia curruca curruca/blythi,Lesser Whitethroat (curruca/blythi),01/11/2013,2013,11,1,0,Ireland,IE-C-GY,Connaught,Galway,Keerhaun South,53.4295,-10.1302,Sylvia curruca,0
Sylvia curruca curruca/blythi,Lesser Whitethroat (curruca/blythi),01/11/2013,2013,11,1,0,Ireland,IE-C-GY,Connaught,Galway,Keerhaun South,53.4295,-10.1302,Sylvia curruca,0
Sylvia curruca curruca/blythi,Lesser Whitethroat (curruca/blythi),01/11/2013,2013,11,1,0,Ireland,IE-C-GY,Connaught,Galway,Keerhaun South,53.4295,-10.1302,Sylvia curruca,0
Muscicapa striata [striata Group],Spotted Flycatcher (Spotted),01/11/2013,2013,11,1,0,Ireland,IE-C-GY,Connaught,Galway,Bunowen,53.4155,-10.1202,Muscicapa striata,0
Ficedula hypoleuca,European Pied Flycatcher,01/11/2013,2013,11,1,0,Ireland,IE-C-GY,Connaught,Galway,Bunowen,53.4155,-10.1202,Ficedula hypoleuca,0
Ficedula hypoleuca,European Pied Flycatcher,01/11/2013,2013,11,1,0,Ireland,IE-C-GY,Connaught,Galway,Bunowen,53.4155,-10.1202,Ficedula hypoleuca,0
Aythya affinis,Lesser Scaup,09/11/2013,2013,11,9,0,Ireland,IE-C-GY,Connaught,Galway,Murlach,53.4248,-10.0765,Aythya affinis,0
Aythya affinis,Lesser Scaup,09/11/2013,2013,11,9,0,Ireland,IE-C-GY,Connaught,Galway,Murlach,53.4248,-10.0765,Aythya affinis,0
Aythya affinis,Lesser Scaup,09/11/2013,2013,11,9,0,Ireland,IE-C-GY,Connaught,Galway,Murlach,53.4248,-10.0765,Aythya affinis,0
Aythya affinis,Lesser Scaup,09/11/2013,2013,11,9,0,Ireland,IE-C-GY,Connaught,Galway,Murlach,53.4248,-10.0765,Aythya affinis,0
Aythya affinis,Lesser Scaup,09/11/2013,2013,11,9,0,Ireland,IE-C-GY,Connaught,Galway,Murlach,53.4248,-10.0765,Aythya affinis,0
Larus glaucoides kumlieni,Iceland Gull (kumlieni),10/11/2013,2013,11,10,0,Ireland,IE-C-GY,Connaught,Galway,Nimmos Pier,53.2673,-9.0528,Larus glaucoides,0
Larus glaucoides kumlieni,Iceland Gull (kumlieni),10/11/2013,2013,11,10,0,Ireland,IE-C-GY,Connaught,Galway,Nimmos Pier,53.2673,-9.0528,Larus glaucoides,0
Larus glaucoides kumlieni,Iceland Gull (kumlieni),10/11/2013,2013,11,10,0,Ireland,IE-C-GY,Connaught,Galway,Nimmos Pier,53.2673,-9.0528,Larus glaucoides,0
Larus glaucoides kumlieni,Iceland Gull (kumlieni),10/11/2013,2013,11,10,0,Ireland,IE-C-GY,Connaught,Galway,Nimmos Pier,53.2673,-9.0528,Larus glaucoides,0
Larus glaucoides kumlieni,Iceland Gull (kumlieni),13/11/2013,2013,11,13,0,Ireland,IE-C-GY,Connaught,Galway,Ross Beach,53.5697,-10.029,Larus glaucoides,0
Larus glaucoides kumlieni,Iceland Gull (kumlieni),13/11/2013,2013,11,13,0,Ireland,IE-C-GY,Connaught,Galway,Ross Beach,53.5697,-10.029,Larus glaucoides,0
Larus glaucoides kumlieni,Iceland Gull (kumlieni),13/11/2013,2013,11,13,0,Ireland,IE-C-GY,Connaught,Galway,Ross Beach,53.5697,-10.029,Larus glaucoides,0
Larus glaucoides kumlieni,Iceland Gull (kumlieni),13/11/2013,2013,11,13,0,Ireland,IE-C-GY,Connaught,Galway,Ross Beach,53.5697,-10.029,Larus glaucoides,0
Larus glaucoides kumlieni,Iceland Gull (kumlieni),13/11/2013,2013,11,13,0,Ireland,IE-C-GY,Connaught,Galway,Ross Beach,53.5697,-10.029,Larus glaucoides,0
Larus glaucoides kumlieni,Iceland Gull (kumlieni),13/11/2013,2013,11,13,0,Ireland,IE-C-GY,Connaught,Galway,Ross Beach,53.5697,-10.029,Larus glaucoides,0
Anser brachyrhynchus,Pink-footed Goose,13/11/2013,2013,11,13,0,Ireland,IE-C-GY,Connaught,Galway,Renvyle House Hotel & Ardnagreevagh,53.6083,-10.009,Anser brachyrhynchus,1
Anser brachyrhynchus,Pink-footed Goose,13/11/2013,2013,11,13,0,Ireland,IE-C-GY,Connaught,Galway,Renvyle House Hotel & Ardnagreevagh,53.6083,-10.009,Anser brachyrhynchus,1
Anser brachyrhynchus,Pink-footed Goose,13/11/2013,2013,11,13,0,Ireland,IE-C-GY,Connaught,Galway,Renvyle House Hotel & Ardnagreevagh,53.6083,-10.009,Anser brachyrhynchus,1
Anser brachyrhynchus,Pink-footed Goose,13/11/2013,2013,11,13,0,Ireland,IE-C-GY,Connaught,Galway,Renvyle House Hotel & Ardnagreevagh,53.6083,-10.009,Anser brachyrhynchus,1
Podiceps auritus,Horned Grebe,27/11/2013,2013,11,27,0,Ireland,IE-C-GY,Connaught,Galway,Ross Beach,53.5697,-10.029,Podiceps auritus,0
Podiceps auritus,Horned Grebe,27/11/2013,2013,11,27,0,Ireland,IE-C-GY,Connaught,Galway,Ross Beach,53.5697,-10.029,Podiceps auritus,0
Podiceps auritus,Horned Grebe,27/11/2013,2013,11,27,0,Ireland,IE-C-GY,Connaught,Galway,Ross Beach,53.5697,-10.029,Podiceps auritus,0
Podiceps nigricollis,Eared Grebe,27/11/2013,2013,11,27,0,Ireland,IE-C-GY,Connaught,Galway,Ballynakill Bay,53.5706,-10.0014,Podiceps nigricollis,0
Podiceps nigricollis,Eared Grebe,27/11/2013,2013,11,27,0,Ireland,IE-C-GY,Connaught,Galway,Ballynakill Bay,53.5706,-10.0014,Podiceps nigricollis,0
Podiceps nigricollis,Eared Grebe,27/11/2013,2013,11,27,0,Ireland,IE-C-GY,Connaught,Galway,Ballynakill Bay,53.5706,-10.0014,Podiceps nigricollis,0
Podiceps nigricollis,Eared Grebe,27/11/2013,2013,11,27,0,Ireland,IE-C-GY,Connaught,Galway,Ballynakill Bay,53.5706,-10.0014,Podiceps nigricollis,0
Podiceps nigricollis,Eared Grebe,27/11/2013,2013,11,27,0,Ireland,IE-C-GY,Connaught,Galway,Ballynakill Bay,53.5706,-10.0014,Podiceps nigricollis,0
Larus hyperboreus,Glaucous Gull,29/12/2013,2013,12,29,0,Ireland,IE-C-MO,Connaught,Mayo,Achill Island--Keel machair/beach & Sruhillbeg Lough,53.9721,-10.0581,Larus hyperboreus,0
Larus hyperboreus,Glaucous Gull,29/12/2013,2013,12,29,0,Ireland,IE-C-MO,Connaught,Mayo,Achill Island--Keel machair/beach & Sruhillbeg Lough,53.9721,-10.0581,Larus hyperboreus,0
Larus hyperboreus,Glaucous Gull,29/12/2013,2013,12,29,0,Ireland,IE-C-MO,Connaught,Mayo,Achill Island--Keel machair/beach & Sruhillbeg Lough,53.9721,-10.0581,Larus hyperboreus,0
Larus hyperboreus,Glaucous Gull,29/12/2013,2013,12,29,0,Ireland,IE-C-MO,Connaught,Mayo,Achill Island--Keel machair/beach & Sruhillbeg Lough,53.9721,-10.0581,Larus hyperboreus,0
Larus hyperboreus,Glaucous Gull,29/12/2013,2013,12,29,0,Ireland,IE-C-MO,Connaught,Mayo,Achill Island--Keel machair/beach & Sruhillbeg Lough,53.9721,-10.0581,Larus hyperboreus,0
Aythya collaris,Ring-necked Duck,29/12/2013,2013,12,29,0,Ireland,IE-C-MO,Connaught,Mayo,Achill Island--Keel Lough,53.9816,-10.0614,Aythya collaris,0
Aythya collaris,Ring-necked Duck,29/12/2013,2013,12,29,0,Ireland,IE-C-MO,Connaught,Mayo,Achill Island--Keel Lough,53.9816,-10.0614,Aythya collaris,0
Aythya collaris,Ring-necked Duck,29/12/2013,2013,12,29,0,Ireland,IE-C-MO,Connaught,Mayo,Achill Island--Keel Lough,53.9816,-10.0614,Aythya collaris,0
Aythya collaris,Ring-necked Duck,29/12/2013,2013,12,29,0,Ireland,IE-C-MO,Connaught,Mayo,Achill Island--Keel Lough,53.9816,-10.0614,Aythya collaris,0
Larus glaucoides kumlieni,Iceland Gull (kumlieni),29/11/2013,2013,11,29,0,Ireland,IE-C-GY,Connaught,Galway,Rossaveel (Ros an Mhíl) Harbour,53.2667,-9.559,Larus glaucoides,0
Larus glaucoides kumlieni,Iceland Gull (kumlieni),29/11/2013,2013,11,29,0,Ireland,IE-C-GY,Connaught,Galway,Rossaveel (Ros an Mhíl) Harbour,53.2667,-9.559,Larus glaucoides,0
Calidris minutilla,Least Sandpiper,27/11/2011,2011,11,27,0,Ireland,IE-M-KY,Munster,Kerry,Black Rock Strand,52.3599,-9.8388,Calidris minutilla,0
Calidris minutilla,Least Sandpiper,27/11/2011,2011,11,27,0,Ireland,IE-M-KY,Munster,Kerry,Black Rock Strand,52.3599,-9.8388,Calidris minutilla,0
Plegadis falcinellus,Glossy Ibis,01/01/2014,2014,1,1,0,Ireland,IE-C-MO,Connaught,Mayo,Ballin Lough,53.8309,-9.5275,Plegadis falcinellus,0
Plegadis falcinellus,Glossy Ibis,01/01/2014,2014,1,1,0,Ireland,IE-C-MO,Connaught,Mayo,Ballin Lough,53.8309,-9.5275,Plegadis falcinellus,0
Ardea alba,Great Egret,05/08/2019,2019,8,5,1512,Ireland,IE-L-WW,Leinster,Wicklow,Kilcoole--marsh and coast,53.0977,-6.039,Ardea alba,0
Acrocephalus schoenobaenus,Sedge Warbler,05/08/2019,2019,8,5,1743,Ireland,IE-L-WW,Leinster,Wicklow,East Coast NR,53.0685,-6.0393,Acrocephalus schoenobaenus,0
Muscicapa striata,Spotted Flycatcher,05/08/2019,2019,8,5,1743,Ireland,IE-L-WW,Leinster,Wicklow,East Coast NR,53.0685,-6.0393,Muscicapa striata,0
Corvus cornix,Hooded Crow,21/06/2019,2019,6,21,1120,Ireland,IE-L-DN,Leinster,Dublin,North Bull Island NR--general area,53.3694,-6.1482,Corvus cornix,0
Numenius arquata,Eurasian Curlew,21/06/2019,2019,6,21,1120,Ireland,IE-L-DN,Leinster,Dublin,North Bull Island NR--general area,53.3694,-6.1482,Numenius arquata,0
Linaria cannabina,Eurasian Linnet,21/06/2019,2019,6,21,1120,Ireland,IE-L-DN,Leinster,Dublin,North Bull Island NR--general area,53.3694,-6.1482,Linaria cannabina,0
Corvus cornix,Hooded Crow,21/06/2019,2019,6,21,1120,Ireland,IE-L-DN,Leinster,Dublin,North Bull Island NR--general area,53.3694,-6.1482,Corvus cornix,0
Saxicola rubicola,European Stonechat,21/06/2019,2019,6,21,1120,Ireland,IE-L-DN,Leinster,Dublin,North Bull Island NR--general area,53.3694,-6.1482,Saxicola rubicola,0
Haematopus ostralegus,Eurasian Oystercatcher,21/06/2019,2019,6,21,1120,Ireland,IE-L-DN,Leinster,Dublin,North Bull Island NR--general area,53.3694,-6.1482,Haematopus ostralegus,0
Phalacrocorax carbo,Great Cormorant,21/06/2019,2019,6,21,1120,Ireland,IE-L-DN,Leinster,Dublin,North Bull Island NR--general area,53.3694,-6.1482,Phalacrocorax carbo,0
Anthus pratensis,Meadow Pipit,21/06/2019,2019,6,21,1120,Ireland,IE-L-DN,Leinster,Dublin,North Bull Island NR--general area,53.3694,-6.1482,Anthus pratensis,0
Tringa nebularia,Common Greenshank,07/08/2019,2019,8,7,1138,Ireland,IE-L-WW,Leinster,Wicklow,Kilcoole--marsh and coast,53.0977,-6.039,Tringa nebularia,0
Calidris canutus,Red Knot,08/08/2019,2019,8,8,1628,Ireland,IE-L-DN,Leinster,Dublin,Booterstown Marsh NR,53.3105,-6.1974,Calidris canutus,0
Calidris melanotos,Pectoral Sandpiper,07/09/2014,2014,9,7,0,Ireland,IE-C-GY,Connaught,Galway,Crompaun Bay,53.4118,-10.0901,Calidris melanotos,0
Calidris melanotos,Pectoral Sandpiper,07/09/2014,2014,9,7,0,Ireland,IE-C-GY,Connaught,Galway,Crompaun Bay,53.4118,-10.0901,Calidris melanotos,0
Calidris melanotos,Pectoral Sandpiper,07/09/2014,2014,9,7,0,Ireland,IE-C-GY,Connaught,Galway,Crompaun Bay,53.4118,-10.0901,Calidris melanotos,0
Calidris melanotos,Pectoral Sandpiper,07/09/2014,2014,9,7,0,Ireland,IE-C-GY,Connaught,Galway,Crompaun Bay,53.4118,-10.0901,Calidris melanotos,0
Emberiza hortulana,Ortolan Bunting,06/09/2014,2014,9,6,0,Ireland,IE-C-GY,Connaught,Galway,Murlach,53.4248,-10.0765,Emberiza hortulana,0
Emberiza hortulana,Ortolan Bunting,06/09/2014,2014,9,6,0,Ireland,IE-C-GY,Connaught,Galway,Murlach,53.4248,-10.0765,Emberiza hortulana,0
Emberiza hortulana,Ortolan Bunting,06/09/2014,2014,9,6,0,Ireland,IE-C-GY,Connaught,Galway,Murlach,53.4248,-10.0765,Emberiza hortulana,0
Emberiza hortulana,Ortolan Bunting,06/09/2014,2014,9,6,0,Ireland,IE-C-GY,Connaught,Galway,Murlach,53.4248,-10.0765,Emberiza hortulana,0
Emberiza hortulana,Ortolan Bunting,06/09/2014,2014,9,6,0,Ireland,IE-C-GY,Connaught,Galway,Murlach,53.4248,-10.0765,Emberiza hortulana,0
Calidris melanotos,Pectoral Sandpiper,16/09/2014,2014,9,16,0,Ireland,IE-C-GY,Connaught,Galway,Truska,53.4432,-10.1284,Calidris melanotos,0
Calidris melanotos,Pectoral Sandpiper,16/09/2014,2014,9,16,0,Ireland,IE-C-GY,Connaught,Galway,Truska,53.4432,-10.1284,Calidris melanotos,0
Calidris melanotos,Pectoral Sandpiper,16/09/2014,2014,9,16,0,Ireland,IE-C-GY,Connaught,Galway,Truska,53.4432,-10.1284,Calidris melanotos,0
Calidris melanotos,Pectoral Sandpiper,16/09/2014,2014,9,16,0,Ireland,IE-C-GY,Connaught,Galway,Truska,53.4432,-10.1284,Calidris melanotos,0
Calidris melanotos,Pectoral Sandpiper,16/09/2014,2014,9,16,0,Ireland,IE-C-GY,Connaught,Galway,Truska,53.4432,-10.1284,Calidris melanotos,0
Calidris minuta,Little Stint,14/09/2014,2014,9,14,0,Ireland,IE-C-MO,Connaught,Mayo,Corragaun Lough,53.6616,-9.8924,Calidris minuta,0
Calidris minuta,Little Stint,14/09/2014,2014,9,14,0,Ireland,IE-C-MO,Connaught,Mayo,Corragaun Lough,53.6616,-9.8924,Calidris minuta,0
Calidris minuta,Little Stint,14/09/2014,2014,9,14,0,Ireland,IE-C-MO,Connaught,Mayo,Corragaun Lough,53.6616,-9.8924,Calidris minuta,0
Calidris minuta,Little Stint,14/09/2014,2014,9,14,0,Ireland,IE-C-MO,Connaught,Mayo,Corragaun Lough,53.6616,-9.8924,Calidris minuta,0
Calidris minuta,Little Stint,14/09/2014,2014,9,14,0,Ireland,IE-C-MO,Connaught,Mayo,Corragaun Lough,53.6616,-9.8924,Calidris minuta,0
Asio flammeus,Short-eared Owl,14/09/2014,2014,9,14,0,Ireland,IE-C-MO,Connaught,Mayo,Corragaun Lough,53.6616,-9.8924,Asio flammeus,0
Asio flammeus,Short-eared Owl,14/09/2014,2014,9,14,0,Ireland,IE-C-MO,Connaught,Mayo,Corragaun Lough,53.6616,-9.8924,Asio flammeus,0
Calidris ferruginea,Curlew Sandpiper,21/09/2014,2014,9,21,0,Ireland,IE-C-GY,Connaught,Galway,Inishmore (Inis Mór),53.1291,-9.7507,Calidris ferruginea,0
Calidris ferruginea,Curlew Sandpiper,21/09/2014,2014,9,21,0,Ireland,IE-C-GY,Connaught,Galway,Inishmore (Inis Mór),53.1291,-9.7507,Calidris ferruginea,0
Calidris ferruginea,Curlew Sandpiper,21/09/2014,2014,9,21,0,Ireland,IE-C-GY,Connaught,Galway,Inishmore (Inis Mór),53.1291,-9.7507,Calidris ferruginea,0
Calidris ferruginea,Curlew Sandpiper,21/09/2014,2014,9,21,0,Ireland,IE-C-GY,Connaught,Galway,Inishmore (Inis Mór),53.1291,-9.7507,Calidris ferruginea,0
Ficedula hypoleuca,European Pied Flycatcher,21/09/2014,2014,9,21,0,Ireland,IE-C-GY,Connaught,Galway,Inishmore (Inis Mór),53.1291,-9.7507,Ficedula hypoleuca,0
Ficedula hypoleuca,European Pied Flycatcher,21/09/2014,2014,9,21,0,Ireland,IE-C-GY,Connaught,Galway,Inishmore (Inis Mór),53.1291,-9.7507,Ficedula hypoleuca,0
Ficedula hypoleuca,European Pied Flycatcher,21/09/2014,2014,9,21,0,Ireland,IE-C-GY,Connaught,Galway,Inishmore (Inis Mór),53.1291,-9.7507,Ficedula hypoleuca,0
Calandrella brachydactyla,Greater Short-toed Lark,23/09/2014,2014,9,23,0,Ireland,IE-C-GY,Connaught,Galway,Truska,53.4432,-10.1284,Calandrella brachydactyla,0
Calandrella brachydactyla,Greater Short-toed Lark,23/09/2014,2014,9,23,0,Ireland,IE-C-GY,Connaught,Galway,Truska,53.4432,-10.1284,Calandrella brachydactyla,0
Calandrella brachydactyla,Greater Short-toed Lark,23/09/2014,2014,9,23,0,Ireland,IE-C-GY,Connaught,Galway,Truska,53.4432,-10.1284,Calandrella brachydactyla,0
Calandrella brachydactyla,Greater Short-toed Lark,23/09/2014,2014,9,23,0,Ireland,IE-C-GY,Connaught,Galway,Truska,53.4432,-10.1284,Calandrella brachydactyla,0
Calidris bairdii,Baird's Sandpiper,27/09/2014,2014,9,27,0,Ireland,IE-C-MO,Connaught,Mayo,Roonah Lough,53.7236,-9.8912,Calidris bairdii,0
Calidris bairdii,Baird's Sandpiper,27/09/2014,2014,9,27,0,Ireland,IE-C-MO,Connaught,Mayo,Roonah Lough,53.7236,-9.8912,Calidris bairdii,0
Calidris bairdii,Baird's Sandpiper,27/09/2014,2014,9,27,0,Ireland,IE-C-MO,Connaught,Mayo,Roonah Lough,53.7236,-9.8912,Calidris bairdii,0
Calidris bairdii,Baird's Sandpiper,27/09/2014,2014,9,27,0,Ireland,IE-C-MO,Connaught,Mayo,Roonah Lough,53.7236,-9.8912,Calidris bairdii,0
Calidris bairdii,Baird's Sandpiper,27/09/2014,2014,9,27,0,Ireland,IE-C-MO,Connaught,Mayo,Roonah Lough,53.7236,-9.8912,Calidris bairdii,0
Anthus trivialis,Tree Pipit,08/10/2014,2014,10,8,0,Ireland,IE-C-GY,Connaught,Galway,Kilmurvey,53.1314,-9.7551,Anthus trivialis,0
Anthus trivialis,Tree Pipit,08/10/2014,2014,10,8,0,Ireland,IE-C-GY,Connaught,Galway,Kilmurvey,53.1314,-9.7551,Anthus trivialis,0
Anthus trivialis,Tree Pipit,08/10/2014,2014,10,8,0,Ireland,IE-C-GY,Connaught,Galway,Kilmurvey,53.1314,-9.7551,Anthus trivialis,0
Anthus trivialis,Tree Pipit,08/10/2014,2014,10,8,0,Ireland,IE-C-GY,Connaught,Galway,Kilmurvey,53.1314,-9.7551,Anthus trivialis,0
Actitis hypoleucos,Common Sandpiper,05/10/2014,2014,10,5,0,Ireland,IE-C-GY,Connaught,Galway,Inishmore--Loch Phort Chorrúch,53.1376,-9.7093,Actitis hypoleucos,0
Aythya affinis,Lesser Scaup,12/10/2014,2014,10,12,0,Ireland,IE-C-GY,Connaught,Galway,Rahasane Turlough,53.2245,-8.7946,Aythya affinis,0
Aythya affinis,Lesser Scaup,12/10/2014,2014,10,12,0,Ireland,IE-C-GY,Connaught,Galway,Rahasane Turlough,53.2245,-8.7946,Aythya affinis,0
Aythya affinis,Lesser Scaup,12/10/2014,2014,10,12,0,Ireland,IE-C-GY,Connaught,Galway,Rahasane Turlough,53.2245,-8.7946,Aythya affinis,0
Calidris minuta,Little Stint,12/10/2014,2014,10,12,0,Ireland,IE-C-GY,Connaught,Galway,Rusheen Bay,53.2553,-9.122,Calidris minuta,0
Calidris minuta,Little Stint,12/10/2014,2014,10,12,0,Ireland,IE-C-GY,Connaught,Galway,Rusheen Bay,53.2553,-9.122,Calidris minuta,0
Pluvialis dominica,American Golden-Plover,21/10/2014,2014,10,21,0,Ireland,IE-C-GY,Connaught,Galway,Aillebrack,53.4165,-10.1321,Pluvialis dominica,0
Pluvialis dominica,American Golden-Plover,21/10/2014,2014,10,21,0,Ireland,IE-C-GY,Connaught,Galway,Aillebrack,53.4165,-10.1321,Pluvialis dominica,0
